msg_id,channel,received_at,sender_name,sender_email,subject,body,address_in_msg,county_in_msg,listing_in_msg,bucket,expected_topic,expected_urgency,expected_owner
EM-0893,email,2026-04-26T19:47:00Z,Pavel Singh,pavel.singh40@gmail.com,Urgent - apartment issue,"No heat for 2 days now, my baby is freezing. 3475 Maple Dr, Kennesaw, GA","3475 Maple Dr, Kennesaw, GA",Cobb,,rent_manage,tenant_issue,P0,Nathalie
EM-0894,email,2026-03-30T04:30:00Z,Marketing Promo Co,newsletter@marketing.example.com,You've gotta see this offer,FLASH SALE - 50% off everything at our store this weekend only!,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0895,email,2026-04-11T18:04:00Z,Definitely Not A Scam,win666@spam.example,YOU WON,Crypto opportunity - 300% return guaranteed. Reply YES.,,,,non_business,spam,P3,ARCHIVE
EM-0896,email,2026-04-26T18:49:00Z,Marketing Promo Co,newsletter@mailchimp.com,You've gotta see this offer,Your monthly newsletter from RealEstateDigest is here.,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0897,email,2026-04-25T08:26:00Z,Definitely Not A Scam,win733@spam.example,YOU WON,Crypto opportunity - 300% return guaranteed. Reply YES.,,,,non_business,spam,P3,ARCHIVE
EM-0898,email,2026-04-27T09:56:00Z,Tom Rodriguez,tom.rodriguez43@outlook.com,Calendar question,"Can we set up a walkthrough next Tuesday for the move-out at 4442 Cedar Trail, Smyrna, GA?","4442 Cedar Trail, Smyrna, GA",Cobb,,rent_manage,scheduling,P2,Noa
EM-0899,email,2026-04-01T22:21:00Z,Linda Singh,linda.singh18@outlook.com,Showing time change,"I'm at 1824 Maple Dr, Duluth, GA but the door is locked. Are you on the way?","1824 Maple Dr, Duluth, GA",Gwinnett,,buy_sell,showing,P1,Fabi
EM-0900,email,2026-05-09T18:58:00Z,Rachel Martinez,rachel.martinez10@example-mail.test,Hey :),The dog has a vet appointment Thursday at 10am.,,,,non_business,personal,P3,ARCHIVE
EM-0901,email,2026-04-07T21:34:00Z,Lisa Brown,lisa.brown76@yahoo.com,Offer / deal update,Closing tomorrow at 9am and the wire instructions look wrong - help!,"5497 Maple Dr, Kennesaw, GA",Cobb,,buy_sell,deal,P0,Nathalie
EM-0902,email,2026-04-04T11:29:00Z,Rachel Bell,rachel.bell20@example-mail.test,Question about your listing,"Our offer on 8570 Maple Dr, Decatur, GA expires at 5pm today, can you confirm acceptance??","8570 Maple Dr, Decatur, GA",DeKalb,,buy_sell,buyer_lead,P0,Nathalie
EM-0903,email,2026-04-26T23:16:00Z,Sophie Levi,sophie.levi70@example-mail.test,Urgent - apartment issue,"Neighbor in unit B has been playing loud music until 2am for a week. 5433 Maple Dr, Woodstock, GA","5433 Maple Dr, Woodstock, GA",Cherokee,,rent_manage,tenant_issue,P2,Nathalie
EM-0904,email,2026-05-06T21:55:00Z,Kate Nguyen,kate.nguyen21@icloud.com,Offer / deal update,"Counter-offer received on 9141 Peachtree St, Brookhaven, GA - they want 5k more. What do you think?","9141 Peachtree St, Brookhaven, GA",DeKalb,,buy_sell,deal,P1,Nathalie
EM-0905,email,2026-04-02T13:27:00Z,Linda Martinez,linda.martinez28@gmail.com,Vendor quote,"The painter quoted $1,800 for unit B at 6449 Pine Rd, Woodstock, GA - does that look right?","6449 Pine Rd, Woodstock, GA",Cherokee,,rent_manage,vendor,P2,Noa
EM-0906,email,2026-03-24T13:59:00Z,Definitely Not A Scam,win355@spam.example,YOU WON,Crypto opportunity - 300% return guaranteed. Reply YES.,,,,non_business,spam,P3,ARCHIVE
EM-0907,email,2026-05-10T03:32:00Z,Aaron Park,aaron.park11@icloud.com,Showing time change,"Running 15 min late to the showing at 2381 Magnolia Ln, Cumming, GA, please tell the agent.","2381 Magnolia Ln, Cumming, GA",Forsyth,,buy_sell,showing,P1,Fabi
EM-0908,email,2026-04-10T08:14:00Z,Marketing Promo Co,newsletter@constantcontact.com,You've gotta see this offer,Are you a real estate agent? Try our new CRM free for 30 days.,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0909,email,2026-04-24T07:41:00Z,Marketing Promo Co,newsletter@sendgrid.net,You've gotta see this offer,Your monthly newsletter from RealEstateDigest is here.,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0910,email,2026-05-17T03:40:00Z,Kate Garcia,kate.garcia2@icloud.com,Urgent - apartment issue,"Gas leak smell in the apartment, I called 911. 242 Willow Pkwy, Marietta, GA","242 Willow Pkwy, Marietta, GA",Cobb,,rent_manage,tenant_issue,P0,Nathalie
EM-0911,email,2026-04-16T08:21:00Z,Nina Davis,nina.davis65@outlook.com,Hey :),Yoga class moved to 7am tomorrow. Want to come?,,,,non_business,personal,P3,ARCHIVE
EM-0912,email,2026-05-15T21:56:00Z,Marketing Promo Co,newsletter@mailchimp.com,You've gotta see this offer,Your monthly newsletter from RealEstateDigest is here.,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0913,email,2026-05-08T09:12:00Z,Marketing Promo Co,newsletter@marketing.example.com,You've gotta see this offer,Boost your listings with our premium photography package.,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0914,email,2026-04-01T02:02:00Z,Marketing Promo Co,newsletter@marketing.example.com,You've gotta see this offer,Boost your listings with our premium photography package.,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0915,email,2026-03-28T19:12:00Z,Chris Nguyen,chris.nguyen45@yahoo.com,Offer / deal update,Closing tomorrow at 9am and the wire instructions look wrong - help!,"7171 Peachtree St, Woodstock, GA",Cherokee,,buy_sell,deal,P0,Nathalie
EM-0916,email,2026-05-15T14:49:00Z,Brian Cohen,brian.cohen68@gmail.com,Urgent - apartment issue,"Bathroom faucet is dripping non-stop, can a plumber come look?","246 Peachtree St, Woodstock, GA",Cherokee,,rent_manage,tenant_issue,P2,Nathalie
EM-0917,email,2026-03-18T23:32:00Z,Aaron Nguyen,aaron.nguyen95@example-mail.test,Offer / deal update,"Appraisal came in at $620k for 2634 Willow Pkwy, Smyrna, GA. Numbers look good.","2634 Willow Pkwy, Smyrna, GA",Cobb,,buy_sell,deal,P2,Nathalie
EM-0918,email,2026-03-22T16:02:00Z,Jorge Davis,jorge.davis78@yahoo.com,Offer / deal update,Closing tomorrow at 9am and the wire instructions look wrong - help!,"8767 Sycamore Blvd, Cumming, GA",Forsyth,,buy_sell,deal,P0,Nathalie
EM-0919,email,2026-04-04T06:52:00Z,David Williams,david.williams35@gmail.com,Maintenance follow-up,"Vendor said they'd be here at 10am, no show. Can you check on them?","296 Magnolia Ln, Cumming, GA",Forsyth,,rent_manage,maintenance,P2,Noa
EM-0920,email,2026-04-03T15:32:00Z,Pavel Khan,pavel.khan72@yahoo.com,Urgent - apartment issue,"Neighbor in unit B has been playing loud music until 2am for a week. 3529 Magnolia Ln, Cumming, GA","3529 Magnolia Ln, Cumming, GA",Forsyth,,rent_manage,tenant_issue,P2,Nathalie
EM-0921,email,2026-04-07T11:34:00Z,Sophie Davis,sophie.davis88@yahoo.com,Admin / paperwork,"HOA sent a notice about new pool hours, forwarding to you.","1222 Cedar Trail, Woodstock, GA",Cherokee,,rent_manage,admin,P3,Noa
EM-0922,email,2026-03-25T03:31:00Z,Anna Levi,anna.levi13@icloud.com,Document request,"Could you send me the seller's disclosure for 3985 Sycamore Blvd, Roswell, GA (MLS MLS-7340608)?","3985 Sycamore Blvd, Roswell, GA",Fulton,MLS-7340608,buy_sell,document,P2,Noa
EM-0923,email,2026-03-24T21:06:00Z,Linda Bell,linda.bell99@example-mail.test,Document request,"Could you send me the seller's disclosure for 3507 Peachtree St, Canton, GA (MLS MLS-7128174)?","3507 Peachtree St, Canton, GA",Cherokee,MLS-7128174,buy_sell,document,P2,Noa
EM-0924,email,2026-03-25T08:13:00Z,Anna Davis,anna.davis72@icloud.com,Document request,Lender needs proof of homeowners insurance by end of day.,"665 Peachtree St, Marietta, GA",Cobb,,buy_sell,document,P1,Noa
EM-0925,email,2026-03-20T12:37:00Z,Lisa Cohen,lisa.cohen81@example-mail.test,Maintenance follow-up,The work order #4421 for the dishwasher - any update?,"1532 Willow Pkwy, Cumming, GA",Forsyth,,rent_manage,maintenance,P2,Noa
EM-0926,email,2026-04-01T13:10:00Z,Olivia Miller,olivia.miller24@outlook.com,Calendar question,"Can we set up a walkthrough next Tuesday for the move-out at 8986 Sycamore Blvd, Canton, GA?","8986 Sycamore Blvd, Canton, GA",Cherokee,,rent_manage,scheduling,P2,Noa
EM-0927,email,2026-04-04T23:38:00Z,Lisa Nguyen,lisa.nguyen85@gmail.com,Document request,Lender needs proof of homeowners insurance by end of day.,"3648 Pine Rd, Marietta, GA",Cobb,,buy_sell,document,P1,Noa
EM-0928,email,2026-05-11T17:05:00Z,Aisha Johnson,aisha.johnson66@example-mail.test,Admin / paperwork,"HOA sent a notice about new pool hours, forwarding to you.","403 Pine Rd, Atlanta, GA",Fulton,,rent_manage,admin,P3,Noa
EM-0929,email,2026-04-24T22:08:00Z,Rachel Miller,rachel.miller85@yahoo.com,Hey :),FYI we're out of milk. Can you grab some on the way home?,,,,non_business,personal,P3,ARCHIVE
EM-0930,email,2026-04-20T23:12:00Z,Chris Garcia,chris.garcia21@icloud.com,Payment / billing,I paid rent on the 1st but it doesn't show in the portal yet.,"4769 Pine Rd, Woodstock, GA",Cherokee,,rent_manage,billing,P2,Noa
EM-0931,email,2026-03-23T06:32:00Z,Marketing Promo Co,newsletter@sendgrid.net,You've gotta see this offer,Atlanta Realtors Network: invitation to our May mixer.,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0932,email,2026-04-16T09:42:00Z,Chris Martinez,chris.martinez84@outlook.com,Contract / signature needed,"Need your signature on the addendum for 4691 Willow Pkwy, Woodstock, GA before 5pm.","4691 Willow Pkwy, Woodstock, GA",Cherokee,,buy_sell,contract,P1,Noa
EM-0933,email,2026-03-22T16:16:00Z,Definitely Not A Scam,win508@spam.example,YOU WON,I'm a Nigerian prince and need your help moving $25M...,,,,non_business,spam,P3,ARCHIVE
EM-0934,email,2026-04-17T18:27:00Z,Daniel Martinez,daniel.martinez25@yahoo.com,Question about your listing,Looking for a 3BR/2BA in Cherokee county under $550k. Do you have anything coming up?,"8300 Riverbend Way, Canton, GA",Cherokee,,buy_sell,buyer_lead,P2,Fabi
EM-0935,email,2026-03-29T09:18:00Z,Mike Adams,mike.adams42@yahoo.com,Contract / signature needed,"Need your signature on the addendum for 8846 Cedar Trail, Roswell, GA before 5pm.","8846 Cedar Trail, Roswell, GA",Fulton,,buy_sell,contract,P1,Noa
EM-0936,email,2026-04-21T05:04:00Z,Aaron Brown,aaron.brown97@example-mail.test,Hey :),FYI we're out of milk. Can you grab some on the way home?,,,,non_business,personal,P3,ARCHIVE
EM-0937,email,2026-05-06T17:00:00Z,Ethan Johnson,ethan.johnson22@yahoo.com,Hey :),Dentist appointment confirmed for Tuesday 2pm.,,,,non_business,personal,P3,ARCHIVE
EM-0938,email,2026-05-13T16:44:00Z,Hannah Bell,hannah.bell12@yahoo.com,Payment / billing,I paid rent on the 1st but it doesn't show in the portal yet.,"665 Birch Ct, Lawrenceville, GA",Gwinnett,,rent_manage,billing,P2,Noa
EM-0939,email,2026-04-29T14:36:00Z,Anna Romano,anna.romano93@outlook.com,Question about your listing,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"5218 Magnolia Ln, Duluth, GA",Gwinnett,,buy_sell,buyer_lead,P1,Fabi
EM-0940,email,2026-04-20T03:22:00Z,Lisa Johnson,lisa.johnson42@outlook.com,Urgent - apartment issue,"AC stopped cooling at 7837 Birch Ct, Cumming, GA. Indoor temp is 84F.","7837 Birch Ct, Cumming, GA",Forsyth,,rent_manage,tenant_issue,P1,Nathalie
EM-0941,email,2026-04-13T04:56:00Z,Tom Nguyen,tom.nguyen85@outlook.com,Question about your listing,"Hi, I saw the listing at 116 Pine Rd, Woodstock, GA. Is it still available? I'd love a tour this weekend.","116 Pine Rd, Woodstock, GA",Cherokee,,buy_sell,buyer_lead,P2,Fabi
EM-0942,email,2026-04-14T20:00:00Z,Rachel Adams,rachel.adams83@yahoo.com,Offer / deal update,"Appraisal came in at $620k for 6392 Cedar Trail, Canton, GA. Numbers look good.","6392 Cedar Trail, Canton, GA",Cherokee,,buy_sell,deal,P2,Nathalie
EM-0943,email,2026-03-25T15:11:00Z,Ethan Romano,ethan.romano88@yahoo.com,Maintenance follow-up,The work order #4421 for the dishwasher - any update?,"5976 Cedar Trail, Woodstock, GA",Cherokee,,rent_manage,maintenance,P2,Noa
EM-0944,email,2026-05-06T16:20:00Z,Tara Nguyen,tara.nguyen77@yahoo.com,Admin / paperwork,"Insurance renewal for 7908 Maple Dr, Sugar Hill, GA is due next month.","7908 Maple Dr, Sugar Hill, GA",Gwinnett,,rent_manage,admin,P3,Noa
EM-0945,email,2026-04-27T20:05:00Z,Definitely Not A Scam,win954@spam.example,YOU WON,Crypto opportunity - 300% return guaranteed. Reply YES.,,,,non_business,spam,P3,ARCHIVE
EM-0946,email,2026-04-09T06:40:00Z,Aaron Brown,aaron.brown54@icloud.com,Question about your listing,Looking for a 3BR/2BA in Cobb county under $550k. Do you have anything coming up?,"1239 Pine Rd, Smyrna, GA",Cobb,,buy_sell,buyer_lead,P2,Fabi
EM-0947,email,2026-04-29T01:14:00Z,Ethan Nguyen,ethan.nguyen89@gmail.com,Question about your listing,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"9061 Riverbend Way, Brookhaven, GA",DeKalb,,buy_sell,buyer_lead,P1,Nathalie
EM-0948,email,2026-04-04T06:27:00Z,Linda Park,linda.park38@outlook.com,Vendor quote,"Plumber invoice for 3105 Riverbend Way, Roswell, GA - approving with your sign-off.","3105 Riverbend Way, Roswell, GA",Fulton,,rent_manage,vendor,P3,Noa
EM-0949,email,2026-05-14T08:24:00Z,David Levi,david.levi26@gmail.com,Urgent - apartment issue,"AC stopped cooling at 9081 Riverbend Way, Decatur, GA. Indoor temp is 84F.","9081 Riverbend Way, Decatur, GA",DeKalb,,rent_manage,tenant_issue,P1,Nathalie
EM-0950,email,2026-04-23T01:59:00Z,Sam Patel,sam.patel17@yahoo.com,Showing time change,"Can we move tomorrow's showing at 3672 Willow Pkwy, Canton, GA from 4pm to 6pm?","3672 Willow Pkwy, Canton, GA",Cherokee,,buy_sell,showing,P2,Fabi
EM-0951,email,2026-03-30T23:58:00Z,Pavel Williams,pavel.williams65@icloud.com,Urgent - apartment issue,"EMERGENCY - water is pouring from the ceiling in unit at 7976 Maple Dr, Brookhaven, GA!!","7976 Maple Dr, Brookhaven, GA",DeKalb,,rent_manage,tenant_issue,P0,Nathalie
EM-0952,email,2026-03-19T18:27:00Z,Sara Khan,sara.khan58@icloud.com,Offer / deal update,Got the inspection report back. There are 3 items I'd like to negotiate.,"7090 Birch Ct, Smyrna, GA",Cobb,,buy_sell,deal,P1,Nathalie
EM-0953,email,2026-05-09T04:03:00Z,Mike Levi,mike.levi97@gmail.com,Question about your listing,"Hi, I saw the listing at 3793 Pine Rd, Woodstock, GA. Is it still available? I'd love a tour this weekend.","3793 Pine Rd, Woodstock, GA",Cherokee,,buy_sell,buyer_lead,P2,Fabi
EM-0954,email,2026-05-12T20:24:00Z,Ryan Johnson,ryan.johnson17@outlook.com,Calendar question,"Can we set up a walkthrough next Tuesday for the move-out at 9297 Riverbend Way, Kennesaw, GA?","9297 Riverbend Way, Kennesaw, GA",Cobb,,rent_manage,scheduling,P2,Noa
EM-0955,email,2026-04-25T14:09:00Z,Ethan Rodriguez,ethan.rodriguez83@outlook.com,Offer / deal update,Closing tomorrow at 9am and the wire instructions look wrong - help!,"2124 Maple Dr, Cumming, GA",Forsyth,,buy_sell,deal,P0,Nathalie
EM-0956,email,2026-04-19T19:40:00Z,Definitely Not A Scam,win369@spam.example,YOU WON,Crypto opportunity - 300% return guaranteed. Reply YES.,,,,non_business,spam,P3,ARCHIVE
EM-0957,email,2026-04-04T10:47:00Z,Marketing Promo Co,newsletter@mailchimp.com,You've gotta see this offer,FLASH SALE - 50% off everything at our store this weekend only!,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0958,email,2026-04-03T09:34:00Z,Kate Miller,kate.miller54@outlook.com,Question about your listing,"Hi, I saw the listing at 6124 Magnolia Ln, Atlanta, GA. Is it still available? I'd love a tour this weekend.","6124 Magnolia Ln, Atlanta, GA",Fulton,,buy_sell,buyer_lead,P2,Nathalie
EM-0959,email,2026-05-14T17:47:00Z,Priya Bell,priya.bell6@icloud.com,Contract / signature needed,"Need to renew the lease at 9434 Riverbend Way, Decatur, GA. Can you send the renewal terms?","9434 Riverbend Way, Decatur, GA",DeKalb,,rent_manage,contract,P2,Noa
EM-0960,email,2026-04-03T20:09:00Z,Sara Davis,sara.davis70@yahoo.com,Urgent - apartment issue,"Gas leak smell in the apartment, I called 911. 7915 Magnolia Ln, Kennesaw, GA","7915 Magnolia Ln, Kennesaw, GA",Cobb,,rent_manage,tenant_issue,P0,Nathalie
EM-0961,email,2026-03-30T08:01:00Z,Marketing Promo Co,newsletter@sendgrid.net,You've gotta see this offer,Your monthly newsletter from RealEstateDigest is here.,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0962,email,2026-05-13T11:22:00Z,Aisha Romano,aisha.romano56@yahoo.com,Selling our home,"Hi Nathalie, I'd like to sell my house at 9414 Peachtree St, Cumming, GA. What's the market like in Forsyth right now?","9414 Peachtree St, Cumming, GA",Forsyth,,buy_sell,seller_lead,P2,Fabi
EM-0963,email,2026-03-27T07:32:00Z,Marketing Promo Co,newsletter@marketing.example.com,You've gotta see this offer,Atlanta Realtors Network: invitation to our May mixer.,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0964,email,2026-04-07T15:12:00Z,Sara Cohen,sara.cohen81@outlook.com,Selling our home,Considering listing the property in Forsyth - can we schedule a CMA?,"3486 Maple Dr, Cumming, GA",Forsyth,,buy_sell,seller_lead,P2,Fabi
EM-0965,email,2026-05-13T08:43:00Z,Ben Romano,ben.romano81@yahoo.com,Contract / signature needed,"Need your signature on the addendum for 5267 Maple Dr, Roswell, GA before 5pm.","5267 Maple Dr, Roswell, GA",Fulton,,buy_sell,contract,P1,Noa
EM-0966,email,2026-05-01T22:30:00Z,Pavel Romano,pavel.romano30@outlook.com,Offer / deal update,Got the inspection report back. There are 3 items I'd like to negotiate.,"5499 Peachtree St, Lawrenceville, GA",Gwinnett,,buy_sell,deal,P1,Nathalie
EM-0967,email,2026-04-26T16:47:00Z,Aaron Garcia,aaron.garcia56@icloud.com,Urgent - apartment issue,Saw a roach in the kitchen - can pest control come this week?,"5074 Maple Dr, Kennesaw, GA",Cobb,,rent_manage,tenant_issue,P2,Nathalie
EM-0968,email,2026-04-25T17:32:00Z,Priya Romano,priya.romano73@icloud.com,Urgent - apartment issue,"No heat for 2 days now, my baby is freezing. 282 Birch Ct, Sandy Springs, GA","282 Birch Ct, Sandy Springs, GA",Fulton,,rent_manage,tenant_issue,P0,Nathalie
EM-0969,email,2026-05-01T21:04:00Z,Emily Rodriguez,emily.rodriguez8@icloud.com,Payment / billing,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","5029 Cedar Trail, Dunwoody, GA",DeKalb,,rent_manage,billing,P3,Noa
EM-0970,email,2026-05-07T17:36:00Z,Tom Nguyen,tom.nguyen97@icloud.com,Selling our home,"Hi Nathalie, I'd like to sell my house at 9458 Willow Pkwy, Sandy Springs, GA. What's the market like in Fulton right now?","9458 Willow Pkwy, Sandy Springs, GA",Fulton,,buy_sell,seller_lead,P2,Nathalie
EM-0971,email,2026-04-14T06:46:00Z,Marketing Promo Co,newsletter@sendgrid.net,You've gotta see this offer,Atlanta Realtors Network: invitation to our May mixer.,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0972,email,2026-04-19T13:20:00Z,Hannah Bell,hannah.bell24@yahoo.com,Hey :),Mom's birthday is next week - did you order the cake?,,,,non_business,personal,P3,ARCHIVE
EM-0973,email,2026-05-01T20:48:00Z,Mike Bell,mike.bell5@yahoo.com,Document request,"Could you send me the seller's disclosure for 5672 Birch Ct, Smyrna, GA (MLS MLS-7689606)?","5672 Birch Ct, Smyrna, GA",Cobb,MLS-7689606,buy_sell,document,P2,Noa
EM-0974,email,2026-05-06T05:55:00Z,Emily Garcia,emily.garcia72@yahoo.com,Payment / billing,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","9899 Riverbend Way, Cumming, GA",Forsyth,,rent_manage,billing,P3,Noa
EM-0975,email,2026-04-03T21:57:00Z,Emily Romano,emily.romano22@example-mail.test,Showing time change,"Running 15 min late to the showing at 413 Maple Dr, Kennesaw, GA, please tell the agent.","413 Maple Dr, Kennesaw, GA",Cobb,,buy_sell,showing,P1,Fabi
